,0
19949,5742
19950,5139
19951,4572
19952,4784
19953,4940
19954,4991
19955,5494
19956,5617
19957,6472
19958,6147
19959,4201
19960,2490
19961,2617
19962,2530
19963,1765
19964,1124
19965,643
19966,392
19967,287
19968,351
19969,874
19970,2925
19971,6054
19972,6845
19973,5884
19974,5008
19975,4597
19976,4932
19977,5120
19978,5005
19979,5375
19980,5666
19981,6428
19982,6063
19983,4756
19984,3028
19985,2759
19986,2680
19987,2313
19988,1395
19989,750
19990,450
19991,330
19992,376
19993,850
19994,2714
19995,5661
19996,6715
19997,5415
19998,5293
19999,4608
20000,5149
20001,5252
20002,5189
20003,5426
20004,5922
20005,6126
20006,5514
20007,4756
20008,3680
20009,3223
20010,3399
20011,3133
20012,2312
20013,1689
20014,1016
20015,1081
20016,875
20017,946
20018,1435
20019,1718
20020,2026
20021,2763
20022,3897
20023,4194
20024,4755
20025,5117
20026,4891
20027,4569
20028,4473
20029,4523
20030,4097
20031,3895
20032,3523
20033,3345
20034,3472
20035,3370
20036,2273
20037,1719
20038,1185
20039,966
20040,387
20041,326
20042,458
20043,898
20044,1210
20045,1954
20046,2844
20047,3603
20048,4348
20049,4642
20050,4691
20051,4332
20052,4263
20053,4399
20054,4093
20055,3778
20056,3442
20057,3180
20058,2624
20059,1939
20060,1166
20061,775
20062,457
20063,349
20064,339
20065,896
20066,2906
20067,5918
20068,6414
20069,5791
20070,4675
20071,4326
20072,4627
20073,4754
20074,4778
20075,5328
20076,5886
20077,6653
20078,6550
20079,4828
20080,3201
20081,2482
20082,2293
20083,1651
20084,1186
20085,657
20086,432
20087,314
20088,346
20089,877
20090,3058
20091,6167
20092,6409
20093,5301
20094,4652
20095,4621
20096,4885
20097,5398
20098,6062
20099,6670
20100,4611
20101,3456
20102,2933
20103,2804
20104,1871
20105,1129
20106,718
20107,454
20108,323
20109,356
20110,912
20111,2981
20112,6038
20113,6658
20114,5879
20115,4506
20116,4885
20117,4918
20118,5295
20119,5537
20120,6446
20121,4603
20122,3465
20123,3140
20124,2945
20125,2000
20126,1696
20127,654
20128,440
20129,301
20130,356
20131,1050
20132,3029
20133,6075
20134,6983
20135,6176
20136,4694
20137,4919
20138,5211
20139,5311
20140,5726
20141,6352
20142,4729
20143,3724
20144,3399
20145,3190
20146,2621
20147,1363
20148,786
20149,487
20150,327
20151,382
20152,826
20153,2651
20154,5332
20155,6092
20156,5165
20157,4507
20158,4856
20159,5181
20160,5095
20161,5406
20162,5597
20163,4252
20164,3481
20165,2777
20166,2901
20167,2686
20168,1875
20169,1452
20170,970
20171,910
20172,644
20173,692
20174,1106
20175,1498
20176,1994
20177,1941
20178,3587
20179,4048
20180,4213
20181,4274
20182,4143
20183,3941
20184,3556
20185,3010
20186,2598
20187,2582
20188,2668
20189,2134
20190,1452
20191,1065
20192,859
20193,398
20194,379
20195,557
20196,966
20197,1372
20198,1711
20199,3307
20200,3854
20201,3997
20202,3835
20203,3769
20204,3530
20205,3572
20206,3250
20207,3064
20208,3012
20209,2786
20210,2548
20211,1782
20212,1082
20213,607
20214,543
20215,309
20216,293
20217,488
20218,895
20219,1036
20220,1258
20221,2614
20222,3230
20223,3551
20224,3997
20225,4001
20226,3924
20227,3770
20228,3610
20229,2946
20230,2650
20231,1969
20232,1126
20233,689
20234,468
20235,357
20236,534
20237,1334
20238,3188
20239,6223
20240,6790
20241,5563
20242,4368
20243,4698
20244,4897
20245,5383
20246,5869
20247,6396
20248,4418
20249,3192
20250,2788
20251,2526
20252,1814
20253,1163
20254,628
20255,441
20256,321
20257,337
20258,917
20259,3160
20260,6157
20261,6442
20262,6264
20263,4831
20264,5082
20265,5094
20266,5297
20267,5649
20268,6572
20269,4689
20270,3538
20271,3083
20272,2799
20273,1922
20274,1169
20275,664
20276,393
20277,291
20278,353
20279,930
20280,3008
20281,5485
20282,6476
20283,5613
20284,4625
20285,4750
20286,5047
20287,5269
20288,5772
20289,6339
20290,4795
20291,3666
20292,3184
20293,3183
20294,3268
20295,2061
20296,993
20297,596
20298,504
20299,571
20300,933
20301,3016
20302,5444
20303,6459
20304,5471
20305,5126
20306,4695
20307,4991
20308,5254
20309,5185
20310,5364
20311,5723
20312,5933
20313,5924
20314,4946
20315,3800
20316,3023
20317,3260
20318,2685
20319,1999
20320,1259
20321,797
20322,789
20323,477
20324,483
20325,936
20326,1625
20327,2415
20328,3320
20329,3957
20330,4284
20331,4669
20332,4732
20333,4968
20334,5104
20335,4875
20336,4805
20337,4609
20338,4333
20339,3619
20340,3491
20341,3299
20342,2944
20343,2418
20344,1648
20345,913
20346,704
20347,369
20348,364
20349,555
20350,1003
20351,1372
20352,2211
20353,3126
20354,3833
20355,4397
20356,4798
20357,4656
20358,4753
20359,4582
20360,4607
20361,4549
20362,4375
20363,3634
20364,2890
20365,2796
20366,2081
20367,1256
20368,650
20369,435
20370,320
20371,343
20372,906
20373,2994
20374,5188
20375,6592
20376,5564
20377,4879
20378,4642
20379,4618
20380,4872
20381,4809
20382,5058
20383,5519
20384,6473
20385,5975
20386,4435
20387,3377
20388,2784
20389,2654
20390,1771
20391,1095
20392,636
20393,388
20394,297
20395,337
20396,896
20397,3108
20398,5694
20399,6435
20400,5711
20401,5416
20402,4603
20403,4534
20404,4808
20405,5074
20406,5422
20407,5728
20408,6295
20409,6367
20410,4757
20411,3554
20412,3011
20413,2806
20414,2485
20415,2221
20416,1612
20417,481
20418,350
20419,357
20420,936
20421,3139
20422,6154
20423,6633
20424,5841
20425,5394
20426,4558
20427,5103
20428,5180
20429,5065
20430,5618
20431,5752
20432,6566
20433,6077
20434,5037
20435,3725
20436,3169
20437,2801
20438,2383
20439,1418
20440,686
20441,427
20442,313
20443,356
20444,874
20445,2966
20446,5361
20447,5656
20448,5332
20449,5302
20450,4872
20451,5098
20452,5348
20453,5058
20454,5416
20455,5862
20456,6642
20457,6323
20458,5276
20459,3688
20460,3306
20461,3155
20462,2440
20463,1406
20464,831
20465,506
20466,419
20467,369
20468,839
20469,2915
20470,5423
20471,6230
20472,5567
20473,5114
20474,4925
20475,5400
20476,5446
20477,5308
20478,5399
20479,6029
20480,6079
20481,5571
20482,4926
20483,3794
20484,3168
20485,3004
20486,2854
20487,2005
20488,1461
20489,805
20490,635
20491,445
20492,474
20493,800
20494,1130
20495,1575
20496,2515
20497,3678
20498,4356
20499,4672
20500,4538
20501,4584
20502,4510
20503,4380
20504,4456
20505,4037
20506,3904
20507,3478
20508,3351
20509,3292
20510,3360
20511,2256
20512,1669
20513,1038
20514,761
20515,410
20516,372
20517,468
20518,810
20519,1167
20520,1921
20521,2794
20522,3446
20523,4081
20524,4509
20525,4347
20526,4467
20527,4556
20528,4543
20529,4133
20530,4186
20531,3505
20532,3097
20533,2571
20534,1918
20535,1184
20536,664
20537,420
20538,269
20539,326
20540,859
20541,2726
20542,5085
20543,6105
20544,5854
20545,4870
20546,4406
20547,4564
20548,4974
20549,4949
20550,5179
20551,5621
20552,6245
20553,5966
20554,4483
20555,3338
20556,2709
20557,2536
20558,2098
20559,1284
20560,692
20561,377
20562,301
20563,371
20564,898
20565,3108
20566,5751
20567,6643
20568,5944
20569,5244
20570,4514
20571,4866
20572,4999
20573,4861
20574,5079
20575,5526
20576,6355
20577,5945
20578,4002
20579,2830
20580,2508
20581,2204
20582,1870
20583,1865
20584,832
20585,479
20586,366
20587,444
20588,1114
20589,3481
20590,5654
20591,6356
20592,6315
20593,5013
20594,4662
20595,4871
20596,5146
20597,5171
20598,5346
20599,5637
20600,6556
20601,6139
20602,4590
20603,3526
20604,3388
20605,3192
20606,2367
20607,1394
20608,775
20609,432
20610,335
20611,433
20612,906
20613,3019
20614,5764
20615,6638
20616,5667
20617,5270
20618,5020
20619,5318
20620,5473
20621,5710
20622,5691
20623,5924
20624,6456
20625,6146
20626,4870
20627,3908
20628,3427
20629,3222
20630,2375
20631,1454
20632,844
20633,531
20634,407
20635,407
20636,878
20637,2974
20638,5424
20639,6270
20640,5717
20641,5325
20642,5170
20643,5610
20644,5405
20645,5487
20646,5911
20647,5762
20648,5954
20649,5298
20650,4865
20651,3923
20652,3246
20653,3014
20654,2807
20655,1990
20656,1658
20657,951
20658,849
20659,606
20660,656
20661,1223
20662,1818
20663,2867
20664,3674
20665,4663
20666,5200
20667,5388
20668,5500
20669,5450
20670,5337
20671,4989
20672,5036
20673,4621
20674,4636
20675,3959
20676,3751
20677,3588
20678,3397
20679,2592
20680,1770
20681,1233
20682,874
20683,514
20684,472
20685,782
20686,1241
20687,1727
20688,2402
20689,3497
20690,4399
20691,5131
20692,5155
20693,5055
20694,4931
20695,5010
20696,5217
20697,4555
20698,4477
20699,3920
20700,3354
20701,2677
20702,2544
20703,1279
20704,659
20705,431
20706,323
20707,374
20708,884
20709,2998
20710,5565
20711,6456
20712,5886
20713,4936
20714,4326
20715,4972
20716,5104
20717,4931
20718,5162
20719,5597
20720,6379
20721,5992
20722,4475
20723,3406
20724,2857
20725,2639
20726,1926
20727,1238
20728,677
20729,416
20730,320
20731,364
20732,935
20733,3097
20734,5597
20735,6408
20736,5971
20737,5342
20738,4478
20739,4747
20740,4959
20741,5071
20742,5571
20743,6054
20744,6455
20745,6357
20746,4732
20747,3572
20748,3137
20749,2862
20750,2180
20751,1239
20752,708
20753,461
20754,345
20755,382
20756,921
20757,3152
20758,5699
20759,6683
20760,5880
20761,5062
20762,4728
20763,4957
20764,5280
20765,5330
20766,5821
20767,5797
20768,6161
20769,6222
20770,4993
20771,3922
20772,3105
20773,2779
20774,2202
20775,2165
20776,1348
20777,646
20778,449
20779,425
20780,947
20781,3133
20782,5844
20783,6699
20784,5991
20785,5164
20786,5051
20787,5346
20788,5392
20789,5170
20790,5513
20791,5795
20792,6714
20793,6320
20794,4804
20795,3575
20796,3346
20797,3412
20798,2689
20799,1587
20800,1028
20801,683
20802,486
20803,521
20804,1005
20805,3026
20806,5395
20807,6208
20808,5448
20809,5056
20810,4806
20811,4874
20812,4888
20813,4799
20814,5078
20815,5219
20816,6160
20817,5227
20818,4621
20819,3775
20820,3513
20821,3705
20822,3810
20823,2525
20824,1869
20825,1100
20826,1005
20827,493
20828,653
20829,1009
20830,1595
20831,2175
20832,2806
20833,3536
20834,3970
20835,4257
20836,4544
20837,4363
20838,4395
20839,4298
20840,4341
20841,4215
20842,3808
20843,3154
20844,2882
20845,3038
20846,3255
20847,2583
20848,1658
20849,1277
20850,718
20851,460
20852,385
20853,530
20854,926
20855,1241
20856,2078
20857,3101
20858,3956
20859,3893
20860,4303
20861,4403
20862,4241
20863,4464
20864,4359
20865,4271
20866,3717
20867,3465
20868,2425
20869,2319
20870,1470
20871,1483
20872,615
20873,370
20874,304
20875,349
20876,821
20877,2849
20878,5176
20879,6045
20880,5332
20881,4426
20882,3984
20883,4016
20884,4440
20885,4422
20886,4727
20887,4825
20888,5832
20889,5347
20890,3959
20891,2931
20892,2626
20893,2400
20894,1968
20895,1129
20896,567
20897,410
20898,316
20899,329
20900,848
20901,2949
20902,5264
20903,5979
20904,5371
20905,4779
20906,4233
20907,4249
20908,4496
20909,4433
20910,4863
20911,5166
20912,5846
20913,5735
20914,4152
20915,3157
20916,2708
20917,2649
20918,2277
20919,1811
20920,665
20921,428
20922,297
20923,358
20924,888
20925,2970
20926,5343
20927,6053
20928,5448
20929,4716
20930,4355
20931,4573
20932,4635
20933,4622
20934,4772
20935,5212
20936,5964
20937,5794
20938,4308
20939,2581
20940,2631
20941,1926
20942,1140
20943,620
20944,446
20945,313
20946,363
20947,863
20948,2881
20949,4728
20950,5836
20951,5549
20952,4751
20953,3917
20954,4175
20955,4125
20956,4295
20957,4305
20958,4943
20959,5855
20960,5466
20961,4132
20962,3321
20963,2929
20964,2907
20965,2533
20966,1473
20967,825
20968,531
20969,381
20970,406
20971,790
20972,2532
20973,4826
20974,5217
20975,4281
20976,4560
20977,4412
20978,4682
20979,5018
20980,4938
20981,4974
20982,5015
20983,5017
20984,4307
20985,3808
20986,3102
20987,2822
20988,2627
20989,2498
20990,1987
20991,1234
20992,940
20993,664
20994,373
20995,425
20996,679
20997,1253
20998,1679
20999,2178
21000,2952
21001,3429
21002,3892
21003,3862
21004,3550
21005,3554
21006,3487
21007,3261
21008,3263
21009,3175
21010,2805
21011,2676
21012,2495
21013,2370
21014,2205
21015,1133
21016,929
21017,759
21018,436
21019,419
21020,590
21021,1095
21022,1166
21023,1616
21024,2271
21025,2827
21026,3166
21027,3464
21028,3415
21029,3454
21030,3295
21031,3220
21032,3225
21033,3041
21034,2718
21035,2563
21036,2513
21037,2252
21038,1985
21039,1115
21040,581
21041,436
21042,270
21043,304
21044,660
21045,825
21046,798
21047,1060
21048,1582
21049,1949
21050,2657
21051,2916
21052,2881
21053,3095
21054,3252
21055,3197
21056,3044
21057,2979
21058,2886
21059,2765
21060,2471
21061,2975
21062,1980
21063,1038
21064,497
21065,331
21066,319
21067,729
21068,2468
21069,4739
21070,5115
21071,4441
21072,4023
21073,3465
21074,3720
21075,4318
21076,4200
21077,4346
21078,4784
21079,5494
21080,5577
21081,3177
21082,2821
21083,1975
21084,1752
21085,2459
21086,2091
21087,700
21088,358
21089,288
21090,341
21091,816
21092,2789
21093,5182
21094,5951
21095,5135
21096,4108
21097,3872
21098,4116
21099,4180
21100,4277
21101,4455
21102,4723
21103,5555
21104,5515
21105,4181
21106,3217
21107,2804
21108,2776
21109,3222
21110,2355
21111,779
21112,392
21113,411
21114,335
21115,843
21116,2649
21117,5185
21118,5849
21119,5245
21120,4557
21121,4163
21122,4350
21123,4458
21124,4596
21125,4924
21126,4983
21127,6080
21128,5974
21129,4183
21130,3109
21131,2597
21132,2431
21133,1906
21134,1242
21135,680
21136,413
21137,305
21138,348
21139,820
21140,2695
21141,4519
21142,5551
21143,4956
21144,4451
21145,4408
21146,4637
21147,4619
21148,4593
21149,4736
21150,5096
21151,5628
21152,4855
21153,4057
21154,3204
21155,2618
21156,2664
21157,2367
21158,1856
21159,1376
21160,1070
21161,678
21162,508
21163,541
21164,976
21165,1474
21166,1887
21167,2394
21168,3045
21169,3333
21170,3675
21171,3837
21172,3792
21173,3905
21174,4142
21175,3837
21176,3827
21177,3412
21178,2903
21179,97
21180,10
21181,11
21182,1
21183,1376
21184,1070
21185,678
21186,508
21187,541
21188,980
21189,1481
21190,1897
21191,2407
21192,3062
21193,3351
21194,3695
21195,3858
21196,3903
21197,3840
21198,3777
21199,3869
21200,4093
21201,3736
21202,3240
21203,2603
21204,2322
21205,1721
21206,1154
21207,621
21208,376
21209,291
21210,342
21211,848
21212,2780
21213,5211
21214,5803
21215,5157
21216,4016
21217,3891
21218,3998
21219,4273
21220,4475
21221,4456
21222,4858
21223,5934
21224,5535
21225,3900
21226,2856
21227,2506
21228,2062
21229,1544
21230,995
21231,589
21232,379
21233,249
21234,312
21235,859
21236,2790
21237,5344
21238,6106
21239,5591
21240,4154
21241,4392
21242,4430
21243,4868
21244,5345
21245,5750
21246,4051
21247,3066
21248,2764
21249,2802
21250,2147
21251,1208
21252,610
21253,383
21254,271
21255,357
21256,855
21257,2869
21258,5402
21259,6025
21260,5598
21261,4075
21262,4449
21263,4858
21264,4802
21265,5137
21266,5870
21267,4191
21268,3039
21269,2703
21270,2935
21271,2231
21272,1209
21273,628
21274,394
21275,282
21276,346
21277,834
21278,2859
21279,5394
21280,6131
21281,5620
21282,4702
21283,4134
21284,4394
21285,4738
21286,4687
21287,4895
21288,5405
21289,5854
21290,5568
21291,4279
21292,3191
21293,2825
21294,2931
21295,2140
21296,1215
21297,691
21298,436
21299,316
21300,371
21301,773
21302,2692
21303,4949
21304,5812
21305,4889
21306,4759
21307,4524
21308,4908
21309,4924
21310,4757
21311,5099
21312,4954
21313,5390
21314,5107
21315,3983
21316,3471
21317,2935
21318,2996
21319,2934
21320,1823
21321,1564
21322,804
21323,595
21324,455
21325,426
21326,789
21327,1295
21328,1879
21329,2606
21330,3436
21331,3707
21332,3947
21333,4457
21334,4096
21335,4264
21336,4388
21337,4175
21338,4100
21339,3866
21340,3435
21341,3144
21342,2984
